"CityId","CountryID","RegionID","City","Latitude","Longitude","TimeZone","DmaId","Code"
35840,254,143,"Raynham Center","41.9237","-71.0526","-05:00",521,"RCEN"
37042,254,145,"Sandstone","46.138","-92.5611","-06:00",613,"SAND"
12309,254,160,"Elizabethtown","40.1674","-76.6045","-05:00",566,"ELIZ"
26605,254,146,"Gautier","30.4104","-88.6488","-06:00",746,"GAUT"
30903,254,158,"Lucien","36.2647","-97.4443","-06:00",650,"LUCI"
3664,91,1924,"Dresden","51.05","13.75","+01:00",,"DRES"
9055,254,144,"East Lansing","42.7413","-84.4782","-05:00",551,"ELAN"
31449,254,126,"Martell","38.3488","-120.773","-08:00",862,"MARE"
36481,254,145,"Rose Creek","43.6304","-92.869","-06:00",611,"RCRK"
22279,254,137,"Castalia","43.1714","-91.662","-06:00",637,"CASA"
34321,254,169,"Ovapa","38.5283","-81.1562","-05:00",564,"OVAP"
34683,254,154,"Peconic","41.0414","-72.4674","-05:00",501,"PECO"
6809,254,123,"Kenai","60.7681","-150.446","-09:00",743,"KENA"
8948,254,142,"Lexington Park","38.2267","-76.4333","-05:00",511,"LPAR"
32382,254,152,"Mizpah","39.4914","-74.8328","-05:00",504,"MIZP"
28023,254,160,"Heilwood","40.6208","-78.9156","-05:00",508,"HEIL"
34713,254,152,"Pemberton","39.9555","-74.6626","-05:00",504,"PEMB"
37269,254,138,"Scranton","38.8067","-95.7631","-06:00",605,"SCRA"
8371,254,136,"Columbus","39.2005","-85.9146","-05:00",527,"COLU"
16882,149,2902,"Raub","3.8","101.867","+08:00",,"RAUB"
20385,254,122,"Beaverton","33.9625","-88.0229","-06:00",673,"BEAV"
32015,254,166,"Mexican Hat","37.1288","-109.996","-07:00",770,"MHAT"
14671,254,170,"Boscobel","43.108","-90.6617","-06:00",669,"BOSC"
19440,254,165,"Alvarado","32.4269","-97.2192","-06:00",623,"ALVA"
24363,254,141,"Dixmont","44.7007","-69.1015","-05:00",537,"DIXM"
31804,254,166,"Meadow","38.8855","-112.41","-07:00",770,"MEAD"
38614,254,125,"Subiaco","35.3284","-93.6345","-06:00",670,"SUBI"
18817,43,37,"Winona","43.2","-79.65","-05:00",,"WINO"
10091,254,154,"Amityville","40.6866","-73.4136","-05:00",501,"AMIT"
41027,254,165,"Whitt","32.9748","-98.0125","-06:00",623,"WHIZ"
10464,254,158,"Tahlequah","35.9117","-94.9873","-06:00",671,"TAHL"
17643,37,1242,"Troyan","42.883","24.717","+02:00",,"TROY"
16913,113,2181,"Indore","22.717","75.833","+05:50",,"INDO"
14991,254,142,"Leitersburg","39.693","-77.623","-05:00",511,"LEIT"
19999,254,136,"Avoca","38.9169","-86.5499","-05:00",527,"AVOC"
34315,254,145,"Outing","46.8459","-93.8976","-06:00",613,"OUTI"
19129,254,168,"Addy","48.3237","-117.985","-08:00",881,"ADDY"
9587,254,155,"Burlington","36.1107","-79.4377","-05:00",518,"BURL"
22295,254,122,"Castleberry","31.3315","-87.0252","-06:00",686,"CAST"
10206,254,154,"Poughkeepsie","41.6982","-73.8974","-05:00",501,"POUG"
15836,59,1438,"Curridabat","9.917","-84.033","-06:00",,"CURR"
23196,254,144,"Colon","41.9719","-85.3213","-05:00",563,"COLN"
30566,254,137,"Little Cedar","43.3909","-92.7305","-06:00",611,"LCED"
35604,254,154,"Purdys","41.3178","-73.6377","-05:00",501,"PURD"
39639,254,157,"Union Furnace","39.4617","-82.3564","-05:00",535,"UFUR"
8043,254,137,"Clear Lake","43.1769","-93.3674","-06:00",611,"CLAK"
10638,254,160,"New Hope","40.354","-74.9997","-05:00",504,"NHOP"
9734,254,156,"Langdon","48.8344","-98.3538","-06:00",724,"LANG"
28729,254,131,"Hurlburt Field","30.7626","-86.5684","-06:00",686,"HFIE"
32658,254,158,"Morrison","36.3119","-97.0402","-06:00",650,"MORR"
16353,254,170,"Webster","45.8728","-92.3004","-06:00",613,"WEBS"
33855,254,149,"Oakdale","42.0421","-97.9571","-06:00",722,"OAKD"
3426,29,1172,"Cochabamba","-17.383","-66.15","-04:00",,"COCH"
5385,104,2038,"Linden","6","-58.3","-03:00",,"LIND"
11481,254,168,"East Pasco","46.24","-119.099","-08:00",810,"EPAS"
19208,254,155,"Alamance","36.0351","-79.4863","-05:00",518,"ALAM"
5355,70,1556,"Machala","-3.267","-79.967","-05:00",,"MACH"
30842,254,137,"Lovilia","41.1173","-92.9847","-06:00",679,"LOVI"
35243,254,137,"Polk City","41.8061","-93.7113","-06:00",679,"PCIY"
38386,254,147,"Stella","36.7483","-94.2176","-06:00",603,"STEA"
20317,254,140,"Bayou Goula","30.2094","-91.1689","-06:00",716,"BGOU"
28208,254,144,"Highland","42.6585","-83.6182","-05:00",505,"HIGH"
28646,254,123,"Hughes","66.034","-154.267","-09:00",,"HUGH"
31578,254,156,"Maxbass","48.7978","-101.326","-06:00",687,"MAXB"
39708,254,136,"Urbana","40.899","-85.7171","-05:00",509,"URBA"
39830,254,137,"Varina","42.659","-94.8972","-06:00",679,"VARI"
10506,254,159,"La Pine","43.8447","-121.482","-08:00",821,"LPIN"
12626,253,5392,"Gravesend","51.445","0.382","+00:00",,"GRAV"
18079,254,144,"Centreville","41.9193","-85.4978","-05:00",563,"CENT"
20099,254,125,"Bald Knob","35.2813","-91.5048","-06:00",693,"BKNO"
22617,254,138,"Cheney","37.6504","-97.7509","-06:00",678,"CHEN"
40018,254,133,"Volcano","19.4929","-155.212","-10:00",744,"VOLC"
16328,137,2511,"salaspils","56.85","24.35","+02:00",,"SALA"
38754,254,141,"Surry","44.4924","-68.5264","-05:00",537,"SURR"
23346,254,144,"Conway","45.4173","-84.8659","-05:00",540,"CONW"
35525,254,140,"Princeton","32.6281","-93.4774","-06:00",612,"PRIN"
11898,254,170,"Algoma","44.6016","-87.5149","-06:00",658,"ALGO"
15403,254,160,"Coopersburg","40.5038","-75.4039","-05:00",504,"COOP"
18824,253,5392,"Leeds","53.806","-1.537","+00:00",,"LEED"
19611,254,160,"Apollo","40.5292","-79.5952","-05:00",508,"APOL"
36520,254,163,"Rosholt","45.8782","-96.7131","-06:00",725,"ROSH"
16121,254,149,"Plainview","42.3167","-97.7654","-06:00",624,"PLAI"
26644,254,125,"Gentry","36.2693","-94.4636","-06:00",670,"GENT"
39991,254,160,"Vintondale","40.514","-78.9632","-05:00",574,"VINT"
4858,251,4447,"Yalta","49.181","36.458","+02:00",,"YALT"
40333,254,135,"Wataga","41.018","-90.2665","-06:00",682,"WATA"
18394,243,4051,"Arima","10.633","-61.283","-04:00",,"ARIM"
32229,254,129,"Millsboro","38.5762","-75.3072","-05:00",576,"MILL"
30732,254,144,"Long Lake","44.4732","-83.8126","-05:00",513,"LLAK"
39197,254,165,"Tioga","33.4762","-96.857","-06:00",657,"TIOG"
5461,120,2377,"Half Way Tree","18","-76.8","-05:00",,"HWTR"
19008,224,3681,"Ladybrand","-29.2","27.45","+02:00",,"LADY"
9008,254,141,"Orono","44.8847","-68.7231","-05:00",537,"ORON"
9138,254,144,"Sawyer AFB","46.35","-87.4","-05:00",553,"SAFB"
37964,254,152,"South Amboy","40.4806","-74.2888","-05:00",501,"SAMB"
3566,49,1348,"Liuzhou","29.85","118.179","+08:00",,"LIUZ"
23123,254,164,"Cokercreek","35.2658","-84.2859","-05:00",557,"COKE"
27240,254,147,"Gray Summit","38.5095","-90.8346","-06:00",609,"GSUM"
6043,27,1125,"Somerset","32.298","-64.868","-04:00",,"SOME"
23625,254,157,"Creola","39.353","-82.5021","-05:00",564,"CREO"
37022,254,170,"Sand Creek","45.1737","-91.7392","-06:00",613,"SCRE"
11368,254,167,"Emporia","36.6618","-77.5677","-05:00",556,"EMPO"
16664,254,155,"Buies Creek","35.4223","-78.7351","-05:00",560,"BCRY"
30497,254,170,"Linden","42.9115","-90.2951","-06:00",669,"LIND"
5936,43,35,"Mont-laurier","46.55","-75.5","-05:00",,"MONL"
34525,254,148,"Park City","45.6707","-109.021","-07:00",756,"PCIT"
41845,164,701,"Monte-Carlo","43.733","7.417","+01:00",,"MONT"
12186,226,3937,"A Coruña","43.367","-8.383","+01:00",,"ACOR"
31706,254,147,"Mc Fall","40.2132","-94.5365","-06:00",616,"MFAL"
8317,254,135,"Rolling Meadows","42.0703","-88.0209","-06:00",602,"RMEA"
8495,254,138,"Ellsworth","38.704","-98.103","-06:00",678,"ELLS"
19789,254,147,"Asbury","37.3118","-94.561","-06:00",603,"ASBU"
38843,254,165,"Sylvester","32.7146","-100.227","-06:00",662,"SYLV"
30923,254,124,"Lukeville","31.8826","-112.815","-07:00",789,"LUKE"
35590,254,160,"Pulaski","41.0916","-80.4597","-05:00",508,"PULA"
38683,254,166,"Summit","37.7076","-112.772","-07:00",770,"SUMM"
23755,254,169,"Cucumber","37.2778","-81.6267","-05:00",559,"CUCU"
25628,254,162,"Fairfax","32.8821","-81.3268","-05:00",520,"FAIR"
30749,254,143,"Longmeadow","42.0567","-72.5413","-05:00",543,"LONG"
42142,143,2548,"Juodupe","56.09","25.61","+02:00",,"JUOD"
5460,120,2381,"Guilsbro","18.417","-77.8","-05:00",,"GUIL"
34950,254,167,"Pilgrims Knob","37.3026","-81.9078","-05:00",531,"PKNO"
37154,254,122,"Sawyerville","32.748","-87.7442","-06:00",630,"SAWY"
28933,254,124,"Iron Springs","34.5849","-112.569","-07:00",753,"ISPR"
21049,254,158,"Bokchito","33.9679","-96.1718","-06:00",657,"BOKC"
22205,254,167,"Carson","37.0588","-77.3969","-05:00",556,"CARS"
8554,254,138,"Shawnee Mission","38.9719","-94.7088","-06:00",616,"SMIS"
13481,91,1918,"Wassenberg","51.1","6.15","+01:00",,"WASS"
19597,254,166,"Antimony","37.9601","-112.142","-07:00",770,"ANTI"
34423,254,149,"Palisade","40.3072","-101.155","-06:00",722,"PALI"
13703,254,151,"Londonderry","42.8794","-71.3877","-05:00",506,"LOND"
23401,254,126,"Copperopolis","37.953","-120.7","-08:00",862,"COPP"
36160,254,126,"Rimforest","34.2338","-117.232","-08:00",803,"RIMF"
32208,254,122,"Millerville","33.1579","-85.9585","-06:00",630,"MILE"
15169,254,155,"Lattimore","35.3182","-81.6609","-05:00",517,"LATT"
17928,254,172,"Cambridge","44.6543","-72.8545","-05:00",523,"CAMB"
23863,254,135,"Dahlgren","38.2063","-88.5793","-06:00",632,"DAHL"
12960,220,2588,"Banska Bystrica","48.733","19.15","+01:00",,"BBYS"
30997,254,172,"Lyndon Center","44.5583","-72.0479","-05:00",523,"LCEN"
14797,254,159,"Gold Beach","42.5771","-124.359","-08:00",813,"GBEA"
27138,254,145,"Grand Meadow","43.7143","-92.5748","-06:00",611,"GMEA"
21263,254,158,"Braggs","35.6779","-95.1747","-06:00",671,"BRAG"
22733,254,169,"Chloe","38.6746","-81.0928","-05:00",564,"CHLO"
34886,254,139,"Philpot","37.7285","-86.9409","-06:00",649,"PHIL"
24731,254,159,"Eagle Creek","45.3467","-122.336","-08:00",820,"ECRE"
37253,254,144,"Scotts","42.187","-85.4334","-05:00",563,"SCOS"
6255,49,1336,"Neijiang","29.584","105.059","+08:00",,"NEIJ"
39128,254,122,"Thorsby","32.9236","-86.772","-06:00",630,"THOR"
18092,254,152,"Hamburg","41.1518","-74.5855","-05:00",501,"HAMB"
28645,254,147,"Huggins","37.2731","-92.1533","-06:00",619,"HUGG"
33759,254,138,"Nortonville","39.3934","-95.3091","-06:00",605,"NORO"
31973,254,167,"Merrifield","38.8744","-77.2288","-05:00",511,"MERR"
20201,254,165,"Barnhart","31.1876","-101.221","-06:00",661,"BARN"
11463,254,167,"Winterham","37.368","-77.932","-05:00",556,"WINT"
11678,254,169,"Pineville","37.5551","-81.5268","-05:00",559,"PINE"
18672,254,157,"Rossford","41.5982","-83.5591","-05:00",547,"ROSS"
7563,254,127,"Greeley","40.4226","-104.725","-07:00",751,"GREE"
11956,254,142,"Stevensville","38.9395","-76.3342","-05:00",512,"STEV"
32281,254,143,"Milton Village","42.2795","-71.0782","-05:00",506,"MVIL"
12106,91,1916,"Offenbach","50.1","8.767","+01:00",,"OFFE"
21059,254,154,"Bolivar","42.0697","-78.1376","-05:00",514,"BOLI"
35376,254,160,"Portland","40.9233","-75.0966","-05:00",504,"PORL"
3979,100,1996,"Cuilapa","14.283","-90.3","-06:00",,"CUIL"
12504,254,147,"Union","38.4268","-91.0473","-06:00",609,"UNIO"
21301,254,154,"Brant Lake","43.7029","-73.6844","-05:00",532,"BLAE"
17562,43,35,"Sainte-Victoire","45.9684","-73.1113","-05:00",,"SAIV"
37442,254,154,"Shandaken","42.0866","-74.4143","-05:00",501,"SHAN"
11398,254,167,"Leesburg","39.1213","-77.565","-05:00",511,"LEES"
25268,254,125,"Elm Springs","36.2088","-94.2327","-06:00",670,"ESPI"
28133,254,145,"Heron Lake","43.8059","-95.3375","-06:00",613,"HLAK"
34354,254,143,"Oxford","42.119","-71.858","-05:00",506,"OXFO"
9659,254,155,"Reidsville","36.3451","-79.6603","-05:00",518,"REID"
10217,254,154,"Selden","40.87","-73.0428","-05:00",501,"SELD"
15780,24,1137,"Waregem","50.883","3.417","+01:00",,"WARE"
24756,254,154,"Earlton","42.3518","-73.9031","-05:00",532,"EART"
25005,254,147,"Edgar Springs","37.7493","-91.9094","-06:00",619,"ESPI"
21177,254,170,"Bowler","44.965","-88.9461","-06:00",658,"BOWL"
35939,254,157,"Reedsville","39.1396","-81.8063","-05:00",564,"REED"
39941,254,138,"Victoria","38.9252","-99.1112","-06:00",678,"VICT"
8837,254,143,"Franklin","42.0862","-71.411","-05:00",506,"FRAN"
18150,254,135,"Winnetka","42.1029","-87.7571","-06:00",602,"WINN"
18763,254,135,"Savanna","42.1463","-90.1589","-06:00",682,"SAVA"
34675,254,145,"Pease","45.6988","-93.6496","-06:00",613,"PEAS"
35113,254,146,"Plantersville","34.1973","-88.6082","-06:00",673,"PLAN"
36247,254,152,"Riverton","40.0062","-75.0046","-05:00",504,"RIVR"
36974,254,126,"Samoa","40.7922","-124.204","-08:00",802,"SAMO"
6350,49,1347,"Xunwu","24.95","115.467","+08:00",,"XUNW"
8163,254,134,"Twin Falls","42.4038","-114.561","-07:00",760,"TFAL"
24251,254,157,"Derwent","39.9232","-81.5445","-05:00",554,"DERW"
41999,15,1082,"Götzis","47.333","9.633","+01:00",,"GÖTZ"
31665,254,162,"Mc Clellanville","33.1132","-79.5134","-05:00",519,"MCLE"
32266,254,136,"Milton","39.7587","-85.1333","-05:00",542,"MILT"
8533,254,138,"Lyndon","38.6646","-95.6695","-06:00",605,"LYND"
20632,254,157,"Berlin Center","41.0243","-80.9409","-05:00",536,"BCEN"
22303,254,154,"Castorland","43.8906","-75.4431","-05:00",549,"CAST"
35116,254,126,"Platina","40.2679","-122.92","-08:00",868,"PLAT"
15873,254,138,"Hillsdale","38.6656","-94.852","-06:00",616,"HILS"
23269,254,135,"Compton","41.7005","-89.0835","-06:00",610,"COMP"
12357,43,37,"Valley East","46.68","-81.03","-05:00",,"VEAS"
30581,254,154,"Little Neck","40.7659","-73.7408","-05:00",501,"LNEC"
17628,254,126,"Loma Linda","34.044","-117.253","-08:00",803,"LLIN"
18694,254,126,"Running Springs","34.1964","-117.089","-08:00",803,"RSPR"
5313,68,1533,"Sabana Larga","18.317","-70.267","-04:00",,"SLAR"
28014,254,169,"Hedgesville","39.5195","-78.0934","-05:00",511,"HEDG"
34620,254,146,"Paulding","32.0098","-89.0778","-06:00",710,"PAUL"
38890,254,154,"Tallman","41.1111","-74.1003","-05:00",501,"TALL"
11603,254,170,"Phillips","45.7439","-90.2959","-06:00",705,"PHIL"
13057,254,141,"Ellsworth","44.6651","-68.3944","-05:00",537,"ELLS"
28526,254,161,"Hopkinton","41.455","-71.7803","-05:00",521,"HOPK"
33521,254,146,"Nitta Yuma","33.0248","-90.8476","-06:00",718,"NYUM"
5327,68,1527,"San Rafael Del Yuma","18.433","-68.667","-04:00",,"SRDY"
7146,254,126,"Coalinga","36.2027","-120.398","-08:00",866,"COAL"
19258,254,138,"Alden","38.2335","-98.3123","-06:00",678,"ALDE"
19313,254,139,"Allen","37.5917","-82.646","-05:00",564,"ALLN"
16069,236,4275,"Puli","23.9684","120.957","+08:00",,"PULI"
5445,120,2384,"Falmouth","18.5","-77.65","-05:00",,"FALM"
14675,254,140,"Galliano","29.4434","-90.258","-06:00",622,"GALL"
16967,254,135,"Belleview","39.351","-90.781","-06:00",609,"BELE"
24105,254,135,"Deer Grove","41.6199","-89.6825","-06:00",682,"DGRV"
15487,254,135,"Mason City","40.1812","-89.7163","-06:00",675,"MCIT"
34982,254,154,"Pine Island","41.2879","-74.5349","-05:00",501,"PISL"
12995,254,157,"Shadyside","39.9523","-80.7875","-05:00",554,"SHAD"
37797,254,164,"Slayden","36.2968","-87.4729","-06:00",659,"SLAY"
24718,254,160,"Dysart","40.606","-78.5043","-05:00",574,"DYSA"
30399,254,166,"Lewiston","41.9637","-111.851","-07:00",770,"LEWI"
39138,254,165,"Three Rivers","28.5268","-98.1766","-06:00",600,"TRIV"
3857,82,1801,"Belfort","42.833","2.05","+01:00",,"BELF"
9589,254,155,"Camden","36.3539","-76.1599","-05:00",544,"CAMD"
37976,254,152,"South Bound Brook","40.5535","-74.528","-05:00",501,"SBBR"
33779,254,160,"Norwood","39.8865","-75.2962","-05:00",504,"NORW"
35493,254,128,"Preston","41.5117","-72.0176","-05:00",533,"PRES"
40793,254,149,"Westerville","41.4141","-99.3925","-06:00",722,"WESE"
27705,254,168,"Hansville","47.9023","-122.564","-08:00",819,"HANS"
5293,68,1521,"Paraiso","18","-71.167","-04:00",,"PARA"
19251,254,164,"Alcoa","35.784","-83.9837","-05:00",557,"ALCO"
19968,254,137,"Austinville","42.6018","-92.9717","-06:00",637,"AUST"
28088,254,166,"Henrieville","37.5628","-111.994","-07:00",770,"HENR"
29038,254,172,"Jacksonville","42.7693","-72.7983","-05:00",506,"JACK"
20867,254,149,"Bladen","40.2597","-98.6156","-06:00",722,"BLAD"
28605,254,163,"Howes","44.534","-102.24","-07:00",764,"HOWE"
32749,254,141,"Mount Desert","44.3637","-68.3302","-05:00",537,"MDES"
11519,254,168,"Quillayute","47.943","-124.541","-08:00",819,"QUIA"
23309,254,154,"Conewango Valley","42.2653","-79.0167","-05:00",514,"CVAY"
34908,254,149,"Pickrell","40.393","-96.7422","-06:00",722,"PICK"
40247,254,152,"Waretown","39.7955","-74.257","-05:00",501,"WARE"
19849,254,154,"Astoria","40.7686","-73.9188","-05:00",501,"ASTO"
21262,254,147,"Braggadocio","36.1755","-89.8296","-06:00",640,"BRAG"
24242,254,136,"Derby","38.0275","-86.57","-05:00",649,"DERB"
11988,254,157,"Streetsboro","41.2431","-81.3428","-05:00",510,"STRE"
35468,254,138,"Prairie View","39.8266","-99.5706","-06:00",722,"PVIE"
41582,254,154,"York","42.8713","-77.8856","-05:00",538,"YORZ"
4654,187,3219,"Lahore","31.571","74.313","+05:00",,"LAHO"
13726,178,3106,"Blenheim","-41.5167","173.95","+12:00",,"BLEN"
14026,114,2163,"Manado","1.483","124.85","+08:00",,"MANA"
14325,175,2981,"Hilversum","52.233","5.183","+01:00",,"HILV"
22653,254,148,"Chester","48.4057","-111.067","-07:00",755,"CHES"
12057,254,131,"Worthington Springs","29.9294","-82.4236","-05:00",561,"WSPG"
36275,254,164,"Robbins","36.3261","-84.5712","-05:00",557,"ROBB"
8080,254,137,"Le Mars","42.8179","-96.1854","-06:00",624,"LMAR"
14299,254,160,"Bethel","40.4893","-76.2947","-05:00",504,"BETE"
21755,254,158,"Burlington","36.916","-98.4369","-06:00",650,"BURL"
7702,254,131,"Dade City","28.373","-82.2006","-05:00",539,"DCIT"
19328,254,144,"Allenton","42.9384","-82.9255","-05:00",505,"ALLT"
30254,254,165,"Leesville","29.3909","-97.7719","-06:00",641,"LEEV"
42180,143,2531,"Raseiniai","55.38","23.12","+02:00",,"RASE"
6391,49,1343,"Zuzhou","0","0","+08:00",,"ZUZH"
24775,254,155,"East Bend","36.2011","-80.5277","-05:00",518,"EBEN"
36270,254,139,"Roark","37.0293","-83.5111","-05:00",531,"ROAR"
9226,254,145,"Jackson","43.7031","-94.9946","-06:00",613,"JACK"
11090,254,165,"Grand Prairie","32.7335","-97.0049","-06:00",623,"GPRA"
23914,254,135,"Dana","40.9679","-88.9754","-06:00",602,"DANA"
9707,254,156,"Bismarck","46.7996","-100.75","-06:00",687,"BISM"
3441,31,1116,"Gaborone","-24.667","25.917","+02:00",,"GABO"
5270,68,1541,"Los Almacigos","19.417","-71.433","-04:00",,"LALM"
39480,254,123,"Tununak","60.6023","-164.763","-09:00",,"TUNU"
41461,254,160,"Woolrich","41.1958","-77.3367","-05:00",577,"WOOR"
13888,254,142,"Accokeek","38.6692","-77.0267","-05:00",511,"ACCO"
24672,254,168,"Dupont","47.0968","-122.63","-08:00",819,"DUPO"
36943,254,154,"Salisbury Center","43.2298","-74.795","-05:00",526,"SCET"
34672,254,154,"Pearl River","41.0618","-74.0139","-05:00",501,"PRIV"
36818,254,162,"Saint George","33.1643","-80.5479","-05:00",519,"SGEO"
19708,254,146,"Arkabutla","34.6988","-90.1239","-06:00",640,"ARKA"
20420,254,135,"Beecher","41.3435","-87.6008","-06:00",602,"BEEC"
26136,254,124,"Fort Mohave","35.0163","-114.579","-07:00",753,"FMOH"
14450,33,27,"Itamogi","-21.083","-47.05","-03:00",,"ITAM"
20060,254,137,"Bagley","41.8221","-94.457","-06:00",679,"BAGL"
40585,254,147,"Wesco","37.8595","-91.3571","-06:00",609,"WESC"
25838,254,140,"Ferriday","31.6488","-91.6098","-06:00",628,"FERR"
11136,254,165,"Lampasas","31.1064","-98.2303","-06:00",625,"LAMP"
20899,254,170,"Blanchardville","42.8028","-89.8593","-06:00",669,"BLAN"
24300,254,157,"Diamond","41.0953","-81.0434","-05:00",510,"DIAM"
40127,254,157,"Walhonding","40.3316","-82.1772","-05:00",535,"WALH"
40221,254,158,"Wann","36.9317","-95.7751","-06:00",671,"WANN"
25205,254,159,"Elkton","43.6704","-123.59","-08:00",801,"ELKT"
26805,254,128,"Glasgo","41.5556","-71.8888","-05:00",533,"GLAG"
38250,254,164,"Springville","36.2473","-88.159","-06:00",659,"SPRN"
21372,254,126,"Bridgeville","40.4612","-123.542","-08:00",802,"BRIG"
22380,254,165,"Cedar Lane","28.9436","-95.7394","-06:00",618,"CLAN"
24871,254,154,"East Pembroke","42.997","-78.3128","-05:00",514,"EPEM"
34623,254,162,"Pauline","34.7822","-81.8451","-05:00",567,"PAUL"
37830,254,146,"Smithdale","31.3682","-90.6714","-06:00",716,"SMIT"
40451,254,154,"Wayne","42.4707","-77.1113","-05:00",565,"WAYN"
9312,254,147,"Bethany","40.2525","-93.9661","-06:00",616,"BETH"
10532,254,159,"Springfield","44.0782","-122.924","-08:00",801,"SPRI"
34419,254,125,"Palestine","34.9544","-90.9043","-06:00",640,"PALE"
19367,254,155,"Almond","35.3621","-83.654","-05:00",567,"ALMO"
30426,254,165,"Liberty Hill","30.6635","-97.9447","-06:00",635,"LHIL"
10144,254,154,"Greenport","41.104","-72.3721","-05:00",501,"GREN"
21409,254,136,"Bringhurst","40.5145","-86.525","-05:00",527,"BRIN"
26018,254,135,"Foosland","40.3558","-88.4203","-06:00",648,"FOOS"
21668,254,153,"Buena Vista","35.9136","-105.249","-07:00",790,"BVIS"
37026,254,148,"Sand Springs","47.0145","-107.276","-07:00",756,"SSPR"
41691,203,3593,"Yakutsk","62","129.667","+03:00",,"YAKU"
36325,254,170,"Rock Falls","44.7226","-91.6924","-06:00",613,"RFAS"
13946,91,1918,"Kamp-Lintfort","51.5","6.533","+01:00",,"KAMP"
20021,254,160,"Avonmore","40.5017","-79.5048","-05:00",508,"AVON"
25661,254,139,"Fairplay","37.0427","-85.3178","-06:00",736,"FAIP"
13589,254,170,"Minocqua","45.8538","-89.8777","-06:00",705,"MINO"
39858,254,160,"Venetia","40.2642","-80.0543","-05:00",508,"VENE"
4156,122,2344,"Fujisawa","35.35","139.483","+09:00",,"FUJI"
24750,254,131,"Earleton","29.7456","-82.1026","-05:00",592,"EARL"
3520,49,1341,"Changhua City","34.833","112.433","+08:00",,"CCIT"
32702,254,160,"Moshannon","41.0213","-78.0233","-05:00",574,"MOSH"
4493,159,56,"Sahuaripa","29.05","-109.233","-06:00",,"SAHU"
13893,14,3,"Rockhampton","-23.383","150.5","+10:00",,"ROCK"
35338,254,162,"Port Royal","32.384","-80.6926","-05:00",507,"PROY"
40364,254,144,"Waters","44.8797","-84.6988","-05:00",540,"WATS"
13749,254,158,"Wellston","35.6782","-97.0504","-06:00",650,"WELL"
30226,254,128,"Ledyard","41.4434","-71.9909","-05:00",533,"LEDY"
31559,254,158,"Maud","35.1121","-96.7826","-06:00",650,"MAUD"
33586,254,132,"Norristown","32.5068","-82.4946","-05:00",520,"NORR"
13513,254,144,"Mohawk","47.3621","-88.1281","-05:00",553,"MOHA"
26845,254,160,"Glen Mills","39.898","-75.5068","-05:00",504,"GMIL"
33450,254,160,"Newton Hamilton","40.3952","-77.8379","-05:00",566,"NHAM"
38678,254,159,"Summerville","45.5293","-118.038","-08:00",820,"SUMM"
14496,254,126,"Aptos","36.9956","-121.888","-08:00",828,"APTO"
14805,254,154,"Pine Bush","41.6348","-74.336","-05:00",501,"PBUS"
35222,254,142,"Point of Rocks","39.2786","-77.5329","-05:00",511,"PORO"
42112,143,2540,"Marijampole","54.56","23.34","+02:00",,"MARI"
19558,254,149,"Angora","41.8962","-103.074","-07:00",764,"ANGO"
31095,254,145,"Madison Lake","44.2187","-93.8282","-06:00",737,"MLAZ"
41762,198,3312,"Portalegre","39.283","-7.433","+00:00",,"PORT"
14085,254,144,"Iron River","46.2163","-88.7676","-06:00",553,"IRIE"
19593,254,137,"Anthon","42.3789","-95.9138","-06:00",624,"ANTH"
23511,254,164,"Counce","35.0369","-88.2994","-06:00",639,"COUN"
30847,254,165,"Lowake","31.5667","-100.079","-06:00",661,"LOWA"
35710,254,122,"Rainsville","34.5004","-85.8413","-06:00",691,"RAIN"
14391,10,1057,"Buenos Aires","-34.613","-58.47","-03:00",,"BAIR"
15162,254,136,"Grovertown","41.3256","-86.5232","-06:00",588,"GROV"
25163,254,139,"Elizaville","38.4197","-83.8256","-05:00",541,"ELIA"
5706,259,4544,"Punta de Piedras","10.546","-62.405","-04:00",,"PDPI"
17993,43,43,"Golden","51.3","-116.967","-07:00",,"GOLD"
24798,254,154,"East Chatham","42.4273","-73.4886","-05:00",532,"ECHA"
19568,254,157,"Anna","40.403","-84.2092","-05:00",542,"ANNA"
37894,254,132,"Social Circle","33.6575","-83.7024","-05:00",524,"SCIR"
18534,254,165,"White Deer","35.4212","-101.199","-06:00",634,"WDEE"
32176,254,170,"Milladore","44.6004","-89.889","-06:00",705,"MILA"
37331,254,139,"Sedalia","36.5683","-88.5851","-06:00",632,"SEDA"
3700,91,1913,"Kubelstein Stadt Schesslitz","49.983","11.133","+01:00",,"KSSC"
31889,254,131,"Melrose","29.7251","-82.0304","-05:00",561,"MELR"
30783,254,169,"Lorentz","39.0109","-80.3025","-05:00",598,"LORE"
15215,43,38,"Plumas","50.383","-99.083","-06:00",,"PLUM"
16261,254,155,"Kings Mountain","35.2471","-81.3891","-05:00",517,"KMOU"
19064,254,135,"Abingdon","40.7906","-90.3914","-06:00",682,"ABIN"
23540,254,160,"Cowansville","40.9297","-79.5873","-05:00",508,"COWA"
38752,254,132,"Surrency","31.6652","-82.191","-05:00",507,"SURR"
28334,254,158,"Hodgen","34.7568","-94.5994","-06:00",670,"HODG"
19347,254,152,"Alloway","39.5605","-75.3625","-05:00",504,"ALLO"
24344,254,144,"Dimondale","42.6383","-84.647","-05:00",551,"DIMO"
